ID,Dut,Pad,CX,CY
840,17,69,-61658.1,93178.7
841,17,71,-61795.6,93178.2
842,17,72,-61866.6,93179.7
843,17,73,-61935,93178.7
844,17,74,-62003.7,93183
845,17,75,-62067.6,93179.1
846,17,77,-62207.8,93177.2
847,17,78,-62277.7,93180.5
848,17,79,-62341,93178
849,17,80,-62411.1,93182.4
850,17,81,-62478.7,93178.1
851,17,82,-62548.9,93180.8
852,17,83,-62612.6,93178.5
853,17,84,-62684.4,93181.7
854,17,85,-62751.6,93179.7
855,17,86,-62819.3,93179.1
856,17,87,-62885.1,93178.3
857,17,88,-62953.9,93182.9
858,17,89,-63023.5,93180.1
859,17,91,-63230.4,93180.8
860,17,92,-63299.3,93178.2
861,17,93,-63363.7,93178.2
862,17,94,-63297,93429.7
863,17,95,-63231.8,93432
864,17,96,-63160.5,93428.7
865,18,2,-63601.2,87345.7
866,18,3,-63668.4,87349
867,18,5,-63810.7,87346.7
868,18,7,-63949.7,87350.1
869,18,9,-64088.6,87346.6
870,18,11,-64230.2,87344.9
871,18,13,-64369.3,87349.8
872,18,15,-64510.3,87345.9
873,18,16,-64579.7,87347.7
874,18,17,-64649.3,87346.3
875,18,18,-64719,87350.2
876,18,20,-64859.7,87345.2
877,18,22,-65001.1,87346.9
878,18,24,-65140.1,87350.5
879,18,26,-65278.5,87345.2
880,18,27,-65349,87347.7
881,18,28,-65507.8,87347.5
882,18,29,-65578.3,87346.3
883,18,30,-65648,87347.5
884,18,31,-65717.6,87348.2
885,18,32,-65788.7,87348.7
886,18,33,-65858.8,87346.5
887,18,34,-65927.4,87345.7
888,18,35,-65996.9,87345.2
889,18,36,-66066.8,87345.8
890,18,37,-66138.5,87346.1
891,18,38,-66206,87348.2
892,18,39,-66276.5,87346.6
893,18,40,-66346.9,87348.2
894,18,42,-66490,87345.2
895,18,44,-66627.3,87346.9
896,18,46,-66767.8,87345.6
897,18,48,-66905.7,87348.5
898,18,50,-67050.3,87345.5
899,18,52,-67188,87348
900,18,54,-67327.8,87347.8
901,18,55,-67393.6,87345.6
902,18,56,-67460.2,87347.2
903,18,57,-67917.5,87344.4
904,18,58,-67984.3,87349.1
905,18,59,-68051.3,87345.4
906,18,60,-68119.6,87344.4
907,18,62,-68258.4,87346.2
908,18,63,-68325.9,87349.4
909,18,64,-68394.2,87346.3
910,18,66,-68527.5,87345.6
911,18,67,-68598.2,87345.4
912,18,69,-68734.4,87344.8
913,18,71,-68873.6,87346.8
914,18,72,-68942.2,87347.6
915,18,73,-69011.3,87345.1
916,18,74,-69077.6,87344.9
917,18,75,-69145.1,87344.4
918,18,77,-69280.5,87343.8
919,18,78,-69349.9,87346
920,18,79,-69417.7,87344.7
921,18,80,-69486.9,87346.8
922,18,81,-69554.9,87345.6
923,18,82,-69623.8,87348.4
924,18,83,-69692.5,87344.1
925,18,84,-69760.1,87348.1
926,18,85,-69827.6,87344.1
927,18,86,-69895.4,87348
928,18,87,-69961,87344
929,18,88,-70030.8,87346
930,18,89,-70099,87345.6
931,18,91,-70305.2,87348.2
932,18,92,-70372.6,87346.7
933,18,93,-70439.8,87346.9
934,18,94,-70374,87595.2
935,18,95,-70307.1,87598.7
936,18,96,-70237.5,87596
937,19,2,-56527.4,81512
938,19,3,-56591.6,81510.6
939,19,5,-56734.1,81512
940,19,7,-56873.1,81511
941,19,9,-57015,81512.6
942,19,11,-57152.7,81512.6
943,19,13,-57291.7,81513.4
944,19,15,-57433.6,81513.1
945,19,16,-57502.4,81513.1
946,19,17,-57575.7,81510.1
947,19,18,-57642.8,81514.9
948,19,20,-57782.6,81511.5
949,19,22,-57923,81513.7
950,19,24,-58062.4,81512
951,19,26,-58206.2,81511.9
952,19,27,-58274.4,81513.3
953,19,28,-58432.7,81514.9
954,19,29,-58499.4,81510.8
955,19,30,-58573.4,81509.8
956,19,31,-58645.2,81511.9
957,19,32,-58712.6,81510.9
958,19,33,-58779.4,81510.4
959,19,34,-58852.5,81512.5
960,19,35,-58922.2,81511.9
961,19,36,-58993.1,81512.6
962,19,37,-59063.3,81512.8
963,19,38,-59131.3,81513.3
964,19,39,-59202.6,81511.3
965,19,40,-59271.5,81512.2
966,19,42,-59412.4,81512.7
967,19,44,-59553.3,81514.3
968,19,46,-59694,81510.9
969,19,48,-59832.7,81513.4
970,19,50,-59971.5,81510.6
971,19,52,-60113.1,81513.9
972,19,54,-60252.1,81514.5
973,19,55,-60320.4,81512
974,19,56,-60386.9,81514.5
975,19,57,-60840.9,81512.3
976,19,58,-60907.6,81513.7
977,19,59,-60978,81511.3
978,19,60,-61048.2,81512.6
979,19,62,-61181.4,81512.8
980,19,63,-61250.1,81513.8
981,19,64,-61321.4,81511.8
982,19,66,-61453.1,81511.9
983,19,67,-61523.9,81512
984,19,69,-61660.7,81511.7
985,19,71,-61797.7,81509.9
986,19,72,-61866.1,81512.2
987,19,73,-61933.9,81509.6
988,19,74,-62002.5,81513.2
989,19,75,-62071.3,81511.7
990,19,77,-62207.6,81511
991,19,78,-62275.1,81514
992,19,79,-62342,81510.7
993,19,80,-62412.3,81511.9
994,19,81,-62479.7,81510.7
995,19,82,-62547.7,81514.2
996,19,83,-62615.2,81511.6
997,19,84,-62684.8,81513.8
998,19,85,-62753.3,81511
999,19,86,-62818.7,81511.1
1000,19,87,-62889.5,81510.7
1001,19,88,-62954.6,81513.6
1002,19,89,-63024.6,81511.9
1003,19,91,-63230.3,81512.7
1004,19,92,-63297.7,81511.4
1005,19,93,-63364.6,81511.7
1006,19,94,-63296.8,81759.7
1007,19,95,-63232.2,81764.6
1008,19,96,-63160.1,81763.7
1009,20,2,-63599.6,75677.6
1010,20,3,-63667.8,75680.5
1011,20,5,-63808.9,75676.2
1012,20,7,-63949.4,75680
1013,20,9,-64088.8,75675.6
1014,20,11,-64229.1,75681.3
1015,20,13,-64369.5,75678.9
1016,20,15,-64509.5,75677.9
1017,20,16,-64579.5,75679
1018,20,17,-64646.8,75677.4
1019,20,18,-64719.5,75679.1
1020,20,20,-64858.9,75677.5
1021,20,22,-64999.1,75680.7
1022,20,24,-65140.7,75680.3
1023,20,26,-65278.6,75677.2
1024,20,27,-65350.5,75679.2
1025,20,28,-65508.8,75678.2
1026,20,29,-65578.6,75677.1
1027,20,30,-65650.8,75680.7
1028,20,31,-65716.5,75676.7
1029,20,32,-65788,75676.1
1030,20,33,-65858.9,75676.8
1031,20,34,-65928.3,75680.1
1032,20,35,-65996,75675
1033,20,36,-66067.4,75676.8
1034,20,37,-66137,75676.1
1035,20,38,-66207,75679.2
1036,20,39,-66275.9,75676.5
1037,20,40,-66347.9,75678.1
1038,20,42,-66488.3,75675.4
1039,20,44,-66628,75680.3
1040,20,46,-66765.7,75675.7
1041,20,48,-66906.9,75678
1042,20,50,-67048.5,75676.6
1043,20,52,-67187.4,75680.6
1044,20,54,-67326.3,75677.3
1045,20,55,-67393.5,75676.3
1046,20,56,-67461.4,75678.7
1047,20,57,-67917.6,75676.2
1048,20,58,-67984.1,75679.5
1049,20,59,-68051.1,75675.7
1050,20,60,-68120.6,75679.6
1051,20,62,-68258.2,75674.8
1052,20,63,-68325.9,75676.2
1053,20,64,-68391.7,75674.6
1054,20,66,-68530.4,75676.1
1055,20,67,-68599,75678.7
1056,20,69,-68732.9,75675.3
1057,20,71,-68873.6,75676.2
1058,20,72,-68942.4,75675.6
1059,20,73,-69010.4,75673.3
1060,20,74,-69076.2,75676.8
1061,20,75,-69146.4,75676.7
1062,20,77,-69284,75674.9
1063,20,78,-69350.9,75678
1064,20,79,-69420,75676.2
1065,20,80,-69487.2,75679.3
1066,20,81,-69551.9,75676.1
1067,20,82,-69624,75679.2
1068,20,83,-69690.3,75676.3
1069,20,84,-69759.8,75679.5
1070,20,85,-69828.1,75673.5
1071,20,86,-69895.3,75677.4
1072,20,87,-69963.4,75676.2
1073,20,88,-70029.7,75679.6
1074,20,89,-70099.3,75673.9
1075,20,91,-70303.5,75677.5
1076,20,92,-70373.2,75676.5
1077,20,93,-70440.1,75674.9
1078,20,94,-70372.7,75926.8
1079,20,95,-70307.4,75928.7
1080,20,96,-70236.3,75925.3
1081,21,2,-56528.2,69844.9
1082,21,3,-56592.4,69845
1083,21,5,-56733.2,69842.8
1084,21,7,-56872.7,69846.3
1085,21,9,-57015,69844.1
1086,21,11,-57153.4,69844
1087,21,13,-57292.6,69845.2
1088,21,15,-57432.8,69843.5
1089,21,16,-57501.2,69844.6
1090,21,17,-57574.8,69845
1091,21,18,-57642.3,69843.1
1092,21,20,-57781.6,69842.7
1093,21,22,-57922.3,69842.7
1094,21,24,-58063.6,69846.3
1095,21,26,-58206.2,69845.8
1096,21,27,-58273.8,69843.8
1097,21,28,-58432.4,69844.8
1098,21,29,-58503.9,69842
1099,21,30,-58573.6,69843.3
1100,21,31,-58644,69845.2
1101,21,32,-58711.9,69846.5
1102,21,33,-58780.4,69844.2
1103,21,34,-58852.9,69843.4
1104,21,35,-58921.6,69844.3
1105,21,36,-58992.2,69846.1
1106,21,37,-59059.3,69842.5
1107,21,38,-59130.3,69845.6
1108,21,39,-59202.5,69844.1
1109,21,40,-59270.2,69846
1110,21,42,-59413.8,69842.1
1111,21,44,-59550.7,69845.7
1112,21,46,-59693.5,69845.6
1113,21,48,-59830.7,69846.4
1114,21,50,-59971.3,69844.8
1115,21,52,-60111.6,69843.4
1116,21,54,-60252.1,69846.5
1117,21,55,-60320.5,69843.9
1118,21,56,-60387.5,69844.5
1119,21,57,-60841.5,69844.6
1120,21,58,-60908.4,69844.3
1121,21,59,-60977.9,69843.9
1122,21,60,-61048.3,69845.3
1123,21,62,-61180.8,69844.5
1124,21,63,-61250.7,69845.3
1125,21,64,-61319.6,69844.6
1126,21,66,-61457.6,69845.4
1127,21,67,-61524.4,69842.7
1128,21,69,-61660.4,69843.9
1129,21,71,-61798.6,69844.1
1130,21,72,-61867.1,69846.1
1131,21,73,-61934.4,69844.8
1132,21,74,-62002.5,69845.5
1133,21,75,-62069.4,69843
1134,21,77,-62209.1,69845.4
1135,21,78,-62275.6,69843.2
1136,21,79,-62343.6,69844
1137,21,80,-62412.4,69842.5
1138,21,81,-62480.3,69845.2
1139,21,82,-62549.2,69847
1140,21,83,-62618.4,69843.2
1141,21,84,-62685.1,69845.4
1142,21,85,-62752.7,69844.6
1143,21,86,-62819.8,69844.4
1144,21,87,-62888.4,69842.6
1145,21,88,-62956.7,69843.3
1146,21,89,-63023.9,69845
1147,21,91,-63227.3,69845.4
1148,21,92,-63296.6,69842.7
1149,21,93,-63365.2,69846.8
1150,21,94,-63298.9,70090.9
1151,21,95,-63231.9,70095.4
1152,21,96,-63160.8,70094.2
1153,22,2,-63604,64010.4
1154,22,3,-63668.5,64010.9
1155,22,5,-63811.9,64010.8
1156,22,7,-63950.9,64012.2
1157,22,9,-64091.5,64010.3
1158,22,11,-64230.8,64011.4
1159,22,13,-64368.7,64010.6
1160,22,15,-64509.9,64010.5
1161,22,16,-64582.5,64008.6
1162,22,17,-64651.5,64010.4
1163,22,18,-64719.5,64008.6
1164,22,20,-64861.4,64009.1
1165,22,22,-65000,64009.8
1166,22,24,-65140.5,64010.9
1167,22,26,-65281.1,64011.4
1168,22,27,-65349.8,64010.6
1169,22,28,-65508,64008.8
1170,22,29,-65579.1,64009.4
1171,22,30,-65650.3,64011.3
1172,22,31,-65720.2,64010.2
1173,22,32,-65788,64010.2
1174,22,33,-65858.3,64010.3
1175,22,34,-65930.2,64009.3
1176,22,35,-65998.5,64009.8
1177,22,36,-66067.9,64009.3
1178,22,37,-66137.2,64009.7
1179,22,38,-66206.9,64011.1
1180,22,39,-66279.1,64009.8
1181,22,40,-66346.7,64010.2
1182,22,42,-66489,64010.4
1183,22,44,-66627.7,64010.5
1184,22,46,-66769.7,64010.9
1185,22,48,-66905.1,64011.6
1186,22,50,-67048.6,64008.6
1187,22,52,-67187.5,64010.2
1188,22,54,-67325.7,64012.3
1189,22,55,-67395.9,64011
1190,22,56,-67461.8,64009.4
1191,22,57,-67917.6,64010.5
1192,22,58,-67983.8,64012.4
1193,22,59,-68055.4,64011.2
1194,22,60,-68124.5,64011
1195,22,62,-68257.4,64010.3
1196,22,63,-68326.6,64010.8
1197,22,64,-68394.5,64008.8
1198,22,66,-68530,64010.8
1199,22,67,-68600.2,64010.9
1200,22,69,-68734.5,64009.3
1201,22,71,-68873.3,64010.2
1202,22,72,-68943.5,64010.1
1203,22,73,-69011,64010.4
1204,22,74,-69079.7,64010.8
1205,22,75,-69144.5,64009.1
1206,22,77,-69283.6,64010.8
1207,22,78,-69350.8,64007.5
1208,22,79,-69418.8,64011.4
1209,22,80,-69487.8,64010.9
1210,22,81,-69554.4,64009.7
1211,22,82,-69623.7,64013
1212,22,83,-69693,64009.2
1213,22,84,-69761.7,64009.4
1214,22,85,-69826.5,64009.6
1215,22,86,-69896,64013.4
1216,22,87,-69965.2,64007.8
1217,22,88,-70032.6,64007.7
1218,22,89,-70100.2,64010.2
1219,22,91,-70306.7,64011.4
1220,22,92,-70373.9,64009.4
1221,22,93,-70440.3,64010.1
1222,22,94,-70375.1,64258.5
1223,22,95,-70306.4,64261.6
1224,22,96,-70237,64259.9
1225,23,2,-56525.1,58178
1226,23,3,-56591.5,58176.8
1227,23,5,-56734.8,58175.2
1228,23,7,-56875.8,58177.2
1229,23,9,-57012.5,58177.7
1230,23,11,-57153.8,58177.6
1231,23,13,-57293.1,58175.7
1232,23,15,-57434.4,58175.7
1233,23,16,-57502,58177.2
1234,23,17,-57571.8,58175.2
1235,23,18,-57643.9,58177.4
1236,23,20,-57784.8,58177
1237,23,22,-57922.2,58177.7
1238,23,24,-58064.1,58177.7
1239,23,26,-58202.1,58176.4
1240,23,27,-58273.6,58177
1241,23,28,-58432.9,58177.7
1242,23,29,-58502.6,58177.7
1243,23,30,-58574.6,58176.9
1244,23,31,-58641,58177.5
1245,23,32,-58714,58177.7
1246,23,33,-58782.9,58178.9
1247,23,34,-58849.2,58176.4
1248,23,35,-58923.8,58173.1
1249,23,36,-58993.3,58176
1250,23,37,-59063.8,58177.5
1251,23,38,-59131.1,58178.7
1252,23,39,-59199.7,58178.4
1253,23,40,-59271.9,58176.2
1254,23,42,-59413.9,58176.8
1255,23,44,-59550.4,58178.1
1256,23,46,-59690.8,58176.5
1257,23,48,-59832.6,58176.7
1258,23,50,-59973,58176.9
1259,23,52,-60109.7,58178.2
1260,23,54,-60250.7,58177
1261,23,55,-60317.2,58176.4
1262,23,56,-60386.5,58177.5
1263,23,57,-60842.2,58176.9
1264,23,58,-60907.2,58177.1
1265,23,59,-60977.9,58176.1
1266,23,60,-61046,58177.3
1267,23,62,-61182.7,58176.6
1268,23,63,-61251.5,58176.2
1269,23,64,-61316.2,58177.6
1270,23,66,-61455.5,58178.6
1271,23,67,-61523.2,58176.2
1272,23,69,-61661.1,58175.6
1273,23,71,-61797.6,58175.9
1274,23,72,-61867.9,58177.6
1275,23,73,-61932.6,58178.5
1276,23,74,-62002.1,58179
1277,23,75,-62070.3,58177.9
1278,23,77,-62206.1,58178.1
1279,23,78,-62276.6,58177.9
1280,23,79,-62343.8,58176.4
1281,23,80,-62411.7,58178
1282,23,81,-62476.6,58178.2
1283,23,82,-62548.5,58176.2
1284,23,83,-62615.2,58176
1285,23,84,-62684.2,58178.5
1286,23,85,-62754.1,58174.1
1287,23,86,-62821.4,58177.3
1288,23,87,-62889.7,58176.2
1289,23,88,-62955.2,58177.2
1290,23,89,-63025.1,58174.1
1291,23,91,-63229.4,58177.3
1292,23,92,-63297,58175.1
1293,23,93,-63365.8,58176.6
1294,23,94,-63298,58426.6
1295,23,95,-63233,58426.2
1296,23,96,-63162.8,58424.4
1297,24,2,-63603.8,52342.2
1298,24,3,-63665.9,52344
1299,24,5,-63812.4,52340.1
1300,24,7,-63950,52343.6
1301,24,9,-64090.1,52341.8
1302,24,11,-64229.5,52342
1303,24,13,-64367.9,52342.9
1304,24,15,-64507.8,52341.9
1305,24,16,-64578.7,52341.4
1306,24,17,-64651.8,52341.8
1307,24,18,-64718.6,52342.8
1308,24,20,-64860.8,52339.5
1309,24,22,-64998.2,52342.7
1310,24,24,-65139.4,52343
1311,24,26,-65281.5,52340.3
1312,24,27,-65348.9,52340.3
1313,24,28,-65507.3,52340.9
1314,24,29,-65580,52341
1315,24,30,-65648.4,52342.2
1316,24,31,-65719.8,52340.7
1317,24,32,-65788.4,52339.5
1318,24,33,-65855.5,52339.9
1319,24,34,-65928.3,52340.5
1320,24,35,-65998.7,52340.7
1321,24,36,-66067.8,52341.5
1322,24,37,-66140.4,52339.2
1323,24,38,-66206.9,52342.8
1324,24,39,-66278,52341.9
1325,24,40,-66346.8,52338.7
1326,24,42,-66485.6,52341.2
1327,24,44,-66629.1,52341.9
1328,24,46,-66768.1,52340.3
1329,24,48,-66906.4,52342.8
1330,24,50,-67046.6,52338.6
1331,24,52,-67187.8,52341.1
1332,24,54,-67327.7,52344.3
1333,24,55,-67394.8,52340.5
1334,24,56,-67461,52342
1335,24,57,-67918.4,52339.2
1336,24,58,-67984,52343
1337,24,59,-68054.1,52342.5
1338,24,60,-68125.5,52341.3
1339,24,62,-68255.9,52340.9
1340,24,63,-68325.9,52338.8
1341,24,64,-68395,52342
1342,24,66,-68532.3,52339.4
1343,24,67,-68601.1,52340.3
1344,24,69,-68734.8,52341.3
1345,24,71,-68875.5,52338.7
1346,24,72,-68943.9,52342.6
1347,24,73,-69011.3,52341.6
1348,24,74,-69078.5,52341
1349,24,75,-69143.4,52339.6
1350,24,77,-69284.2,52343.2
1351,24,78,-69349.3,52341.6
1352,24,79,-69417.6,52341.8
1353,24,80,-69489.5,52340.1
1354,24,81,-69557.7,52340.7
1355,24,82,-69623,52342
1356,24,83,-69689.3,52343
1357,24,84,-69761.4,52339.7
1358,24,85,-69828.4,52342
1359,24,86,-69894.5,52342.2
1360,24,87,-69961,52342.6
1361,24,88,-70031.1,52340.6
1362,24,89,-70099.1,52341.6
1363,24,91,-70301.6,52342.5
1364,24,92,-70373.1,52343.6
1365,24,93,-70441.2,52342
1366,24,94,-70374.2,52589.2
1367,24,95,-70307.7,52594.3
1368,24,96,-70235.7,52590.2
1369,25,2,-84828.2,99015
1370,25,3,-84895.8,99015.7
1371,25,5,-85035.1,99015.6
1372,25,7,-85176.1,99015.5
1373,25,9,-85317.9,99014.1
1374,25,11,-85456.9,99013
1375,25,13,-85596.3,99018.4
1376,25,15,-85734.9,99013.8
1377,25,16,-85806.9,99017.8
1378,25,17,-85878.5,99015.3
1379,25,18,-85945,99017.1
1380,25,20,-86086.9,99014.4
1381,25,22,-86226.9,99017.4
1382,25,24,-86367.1,99016.6
1383,25,26,-86508.3,99014.4
1384,25,27,-86576.8,99016.4
1385,25,28,-86736,99018.9
1386,25,29,-86804.8,99014.6
1387,25,30,-86874.2,99015.1
1388,25,31,-86946.5,99014.4
1389,25,32,-87015.4,99017.6
1390,25,33,-87084.9,99014.7
1391,25,34,-87155.1,99016
1392,25,35,-87226.9,99013.8
1393,25,36,-87293.4,99016
1394,25,37,-87368,99013.9
1395,25,38,-87432.7,99016.9
1396,25,39,-87507.2,99015.3
1397,25,40,-87573.7,99017
1398,25,42,-87714.7,99014.6
1399,25,44,-87854.6,99014.4
1400,25,46,-87997.3,99014.5
1401,25,48,-88134.3,99018.8
1402,25,50,-88277.3,99015.4
1403,25,52,-88414.9,99017.4
1404,25,54,-88555.2,99016
1405,25,55,-88623.8,99015.3
1406,25,56,-88692,99015
1407,25,57,-89145.4,99016.2
1408,25,58,-89211.2,99015.9
1409,25,59,-89282.4,99014.9
1410,25,60,-89349.8,99015.3
1411,25,62,-89485.3,99016.4
1412,25,63,-89553.2,99017.6
1413,25,64,-89624.8,99013.9
1414,25,66,-89758.6,99015.1
1415,25,67,-89825.8,99015.2
1416,25,69,-89963.7,99014.1
1417,25,71,-90102.8,99015.9
1418,25,72,-90169.8,99016.4
1419,25,73,-90239.2,99014.7
1420,25,74,-90305.8,99018
1421,25,75,-90374,99015.4
1422,25,77,-90511.5,99014.7
1423,25,78,-90578.7,99017.2
1424,25,79,-90647,99015.5
1425,25,80,-90715.2,99015.4
1426,25,81,-90784.6,99014
1427,25,82,-90850.3,99018.2
1428,25,83,-90918.9,99015.3
1429,25,84,-90986.8,99015.4
1430,25,85,-91057.3,99015.7
1431,25,86,-91121.3,99015.8
1432,25,87,-91190.2,99015.1
1433,25,88,-91258.9,99014.9
1434,25,89,-91328.7,99015.7
1435,25,91,-91532.1,99015.1
1436,25,92,-91600.8,99012.8
1437,25,93,-91670.1,99015.6
1438,25,94,-91598,99262.1
1439,25,95,-91535.7,99265.9
1440,25,96,-91465.3,99265
1441,26,2,-91904.5,96099.9
1442,26,3,-91970.8,96097.4
1443,26,5,-92114.9,96097.9
1444,26,7,-92252.1,96100.9
1445,26,9,-92392.3,96098.2
1446,26,11,-92532.4,96097.3
1447,26,13,-92672.1,96097.7
1448,26,15,-92813.9,96097.7
1449,26,16,-92882,96100
1450,26,17,-92953.3,96099.4
1451,26,18,-93020.4,96097.6
1452,26,20,-93164.7,96097.2
1453,26,22,-93303.8,96101.2
1454,26,24,-93444.1,96099.7
1455,26,26,-93583.3,96098.4
1456,26,27,-93651.8,96096.4
1457,26,28,-93810.7,96101.1
1458,26,29,-93883.7,96098.2
1459,26,30,-93949.8,96096.9
1460,26,31,-94020.9,96097.7
1461,26,32,-94090.8,96099
1462,26,33,-94162.2,96097.6
1463,26,34,-94232.9,96099.9
1464,26,35,-94301.3,96097.9
1465,26,36,-94369.4,96097.4
1466,26,37,-94443.3,96097.5
1467,26,38,-94509,96100.4
1468,26,39,-94582.8,96097.7
1469,26,40,-94650,96096
1470,26,42,-94793.5,96097.5
1471,26,44,-94931.4,96099.9
1472,26,46,-95071.2,96098.3
1473,26,48,-95210.2,96099.9
1474,26,50,-95353.2,96098.4
1475,26,52,-95491.1,96098.5
1476,26,54,-95629.7,96100.5
1477,26,55,-95696.7,96099.1
1478,26,56,-95765,96098.5
1479,26,57,-96223.6,96097.5
1480,26,58,-96288,96098.3
1481,26,59,-96356,96098.1
1482,26,60,-96426.2,96098.1
1483,26,62,-96562.5,96098.1
1484,26,63,-96628.8,96100.1
1485,26,64,-96696.8,96097.3
1486,26,66,-96835.4,96097.4
1487,26,67,-96900.8,96098.6
1488,26,69,-97036.2,96096.8
1489,26,71,-97179.3,96097.6
1490,26,72,-97244.9,96100.8
1491,26,73,-97312.1,96097.8
1492,26,74,-97381.3,96097.4
1493,26,75,-97451.9,96097.8
1494,26,77,-97586.8,96097.3
1495,26,78,-97654.2,96100.2
1496,26,79,-97724.5,96097.3
1497,26,80,-97791,96097.5
1498,26,81,-97858.8,96097.3
1499,26,82,-97926.7,96102
1500,26,83,-97996.7,96098
1501,26,84,-98063.6,96099.8
1502,26,85,-98131.7,96098.9
1503,26,86,-98200,96099.4
1504,26,87,-98268.4,96096.7
1505,26,88,-98335.3,96099.6
1506,26,89,-98402.2,96097.1
1507,26,91,-98608.1,96094.6
1508,26,92,-98674.4,96096.1
1509,26,93,-98743.5,96099.3
1510,26,94,-98676.1,96346.8
1511,26,95,-98611.4,96351.2
1512,26,96,-98541.3,96347.3
1513,27,2,-84827.1,87346.7
1514,27,3,-84894.9,87350
1515,27,5,-85037.4,87346.3
1516,27,7,-85179.2,87348.4
1517,27,9,-85315.1,87346.2
1518,27,11,-85456.2,87350
1519,27,13,-85598,87348.6
1520,27,15,-85738,87346.3
1521,27,16,-85805.5,87348.4
1522,27,17,-85875.6,87346.9
1523,27,18,-85947,87349.1
1524,27,20,-86088.5,87345.6
1525,27,22,-86225.9,87348.9
1526,27,24,-86368.3,87349.6
1527,27,26,-86504,87345.1
1528,27,27,-86576.9,87347.2
1529,27,28,-86736.8,87346
1530,27,29,-86806.2,87346.2
1531,27,30,-86874.8,87347.7
1532,27,31,-86943.4,87345.4
1533,27,32,-87016.5,87347.5
1534,27,33,-87086.5,87344.7
1535,27,34,-87154.3,87347.7
1536,27,35,-87223.8,87347.8
1537,27,36,-87296.4,87347.7
1538,27,37,-87365.6,87345.2
1539,27,38,-87433.4,87350.1
1540,27,39,-87504,87346.3
1541,27,40,-87574.2,87345.6
1542,27,42,-87719,87346.2
1543,27,44,-87854.2,87350
1544,27,46,-87994.7,87345.7
1545,27,48,-88135.3,87346
1546,27,50,-88276.3,87345.6
1547,27,52,-88414,87349.4
1548,27,54,-88556,87346.4
1549,27,55,-88619.6,87345
1550,27,56,-88688.6,87346.8
1551,27,57,-89146.7,87346.5
1552,27,58,-89212.5,87344.7
1553,27,59,-89281.2,87346
1554,27,60,-89350,87348.9
1555,27,62,-89485.9,87344.6
1556,27,63,-89553.8,87348.9
1557,27,64,-89620.2,87346.2
1558,27,66,-89759.6,87344.7
1559,27,67,-89826.7,87348.5
1560,27,69,-89959.6,87345
1561,27,71,-90100.6,87345.3
1562,27,72,-90170.1,87345.8
1563,27,73,-90237.9,87345.6
1564,27,74,-90304.1,87350.3
1565,27,75,-90374.3,87345.9
1566,27,77,-90511.2,87343.8
1567,27,78,-90580.8,87347.4
1568,27,79,-90648.9,87347
1569,27,80,-90714.7,87347.6
1570,27,81,-90780.2,87345.7
1571,27,82,-90850.3,87346.9
1572,27,83,-90917.5,87343.8
1573,27,84,-90987.1,87349.9
1574,27,85,-91052.7,87346.4
1575,27,86,-91124.5,87346.4
1576,27,87,-91192.1,87345
1577,27,88,-91258.3,87350
1578,27,89,-91324.4,87345.3
1579,27,91,-91534.8,87345.6
1580,27,92,-91598.5,87345.6
1581,27,93,-91668.6,87348.1
1582,27,94,-91600.2,87596.9
1583,27,95,-91536.5,87597
1584,27,96,-91464.7,87596
1585,29,2,-84827.5,75677.8
1586,29,3,-84893.7,75677.4
1587,29,5,-85036.4,75676
1588,29,7,-85177.2,75678.8
1589,29,9,-85317.8,75677.2
1590,29,11,-85455.4,75677.2
1591,29,13,-85596.8,75681
1592,29,15,-85736.8,75675.4
1593,29,16,-85805.5,75678.7
1594,29,17,-85875.1,75677.7
1595,29,18,-85945.9,75680.6
1596,29,20,-86085.6,75675.8
1597,29,22,-86227.5,75676.9
1598,29,24,-86366,75678.8
1599,29,26,-86505.4,75677
1600,29,27,-86577.8,75678.1
1601,29,28,-86735.9,75679.5
1602,29,29,-86802.8,75676.9
1603,29,30,-86874.4,75678.1
1604,29,31,-86944.7,75678.2
1605,29,32,-87015,75679.9
1606,29,33,-87084.4,75675.3
1607,29,34,-87154.7,75677
1608,29,35,-87225,75676.2
1609,29,36,-87292.4,75677
1610,29,37,-87363,75676.6
1611,29,38,-87431.2,75676.6
1612,29,39,-87503.7,75677.5
1613,29,40,-87574.5,75679.8
1614,29,42,-87715.2,75675.1
1615,29,44,-87853.9,75678.4
1616,29,46,-87995.9,75678.4
1617,29,48,-88134.8,75677.8
1618,29,50,-88275.5,75674.5
1619,29,52,-88414.2,75677.9
1620,29,54,-88555.3,75677.5
1621,29,55,-88621.3,75676
1622,29,56,-88689.8,75680.1
1623,29,57,-89146.4,75677.5
1624,29,58,-89211.9,75680.4
1625,29,59,-89280.6,75675.5
1626,29,60,-89348.5,75676.7
1627,29,62,-89487.8,75676.9
1628,29,63,-89552.5,75678.5
1629,29,64,-89620.9,75677.4
1630,29,66,-89759.5,75677.2
1631,29,67,-89825.2,75677.4
1632,29,69,-89961.1,75675
1633,29,71,-90101.8,75677.5
1634,29,72,-90169.7,75677.7
1635,29,73,-90236.1,75675.8
1636,29,74,-90306.1,75679.8
1637,29,75,-90376.3,75676.3
1638,29,77,-90511.3,75674.5
1639,29,78,-90578.5,75678.2
1640,29,79,-90649,75678
1641,29,80,-90715.7,75676.9
1642,29,81,-90783.4,75677.1
1643,29,82,-90851.8,75680.1
1644,29,83,-90919.5,75675.7
